timestamp,open,high,low,close,volume
2024-08-16 18:26:00,554.4600,554.5000,554.4600,554.5000,52
2024-08-16 18:25:00,554.5200,554.5500,554.4500,554.4600,27
2024-08-16 18:24:00,554.4600,554.5500,554.4600,554.5200,1083
2024-08-16 18:23:00,554.4200,554.5000,554.4200,554.5000,121
2024-08-16 18:22:00,554.4700,554.4700,554.4600,554.4600,27
2024-08-16 18:21:00,554.4600,554.5000,554.4600,554.4700,285
2024-08-16 18:20:00,554.4600,554.5000,554.4600,554.4600,7
2024-08-16 18:19:00,554.4800,554.5000,554.4600,554.4600,10
2024-08-16 18:18:00,554.4800,554.5800,554.4800,554.5800,27
2024-08-16 18:17:00,554.4750,554.5500,554.4750,554.4800,3
2024-08-16 18:16:00,554.5500,554.5500,554.5000,554.5400,528
2024-08-16 18:15:00,554.4900,554.5500,554.4700,554.5400,261
2024-08-16 18:14:00,554.4900,554.4900,554.4000,554.4900,3
2024-08-16 18:13:00,554.4900,554.4900,554.4700,554.4700,5
2024-08-16 18:12:00,554.4900,554.4900,554.4700,554.4900,14
2024-08-16 18:11:00,554.4900,554.4900,554.4100,554.4200,78
2024-08-16 18:10:00,554.4200,554.4900,554.4200,554.4900,63
2024-08-16 18:09:00,554.4900,554.4900,554.4200,554.4200,11
2024-08-16 18:08:00,554.4100,554.4900,554.4100,554.4900,19
2024-08-16 18:07:00,554.3600,554.5800,554.3600,554.4900,84
2024-08-16 18:06:00,554.4000,554.4700,554.3700,554.4700,1032
2024-08-16 18:05:00,554.5000,554.5000,554.3800,554.4000,875
2024-08-16 18:04:00,554.5000,554.5400,554.4000,554.4550,183
2024-08-16 18:03:00,554.5400,554.5400,554.5400,554.5400,4
2024-08-16 18:02:00,554.5400,554.5800,554.5010,554.5400,70
2024-08-16 18:01:00,554.5500,554.5700,554.5000,554.5700,68
2024-08-16 18:00:00,554.5500,554.5800,554.5000,554.5400,313
2024-08-16 17:59:00,554.5400,554.5800,554.5000,554.5400,106
2024-08-16 17:58:00,554.5150,554.5150,554.5000,554.5010,4
2024-08-16 17:57:00,554.4800,554.5400,554.4500,554.4500,98
2024-08-16 17:56:00,554.5150,554.5500,554.5150,554.5500,21
2024-08-16 17:55:00,554.4700,554.5800,554.3800,554.4700,47
2024-08-16 17:54:00,554.4750,554.5400,554.4700,554.4700,7
2024-08-16 17:53:00,554.4750,554.5500,554.4500,554.4750,11
2024-08-16 17:52:00,554.4700,554.4750,554.4000,554.4100,10
2024-08-16 17:51:00,554.3500,554.5900,554.3500,554.4700,30
2024-08-16 17:50:00,554.5500,554.5900,554.3500,554.4700,209
2024-08-16 17:49:00,554.4800,554.5500,554.3500,554.4700,4059
2024-08-16 17:48:00,554.5600,554.6000,554.5000,554.5000,120
2024-08-16 17:47:00,554.5500,554.6000,554.5000,554.5500,360
2024-08-16 17:46:00,554.5000,554.5500,554.5000,554.5500,643
2024-08-16 17:45:00,554.5000,554.6000,554.4200,554.4400,264
2024-08-16 17:44:00,554.4550,554.5100,554.4000,554.4700,224
2024-08-16 17:43:00,554.4300,554.4550,554.4200,554.4550,841
2024-08-16 17:42:00,554.4550,554.4550,554.4400,554.4550,50
2024-08-16 17:41:00,554.4550,554.4550,554.4400,554.4550,22
2024-08-16 17:40:00,554.4700,554.4800,554.4400,554.4550,282
2024-08-16 17:39:00,554.4600,554.4800,554.4600,554.4650,13
2024-08-16 17:38:00,554.4800,554.5000,554.4600,554.4800,4280
2024-08-16 17:37:00,554.5000,554.6000,554.4600,554.6000,9089
2024-08-16 17:36:00,554.5500,554.5500,554.5000,554.5000,5003
2024-08-16 17:35:00,554.5000,554.5500,554.4500,554.4500,29
2024-08-16 17:34:00,554.5000,554.5000,554.5000,554.5000,5
2024-08-16 17:33:00,554.5000,554.5100,554.5000,554.5100,18
2024-08-16 17:32:00,554.5000,554.5500,554.4500,554.5000,64
2024-08-16 17:31:00,554.5000,554.5500,554.4800,554.5000,1513
2024-08-16 17:30:00,554.5200,554.5500,554.4910,554.5200,91
2024-08-16 17:29:00,554.5550,554.5550,554.2000,554.5150,13428
2024-08-16 17:28:00,554.5550,554.5900,554.5400,554.5550,5104
2024-08-16 17:27:00,554.5600,554.5900,554.5300,554.5550,342
2024-08-16 17:26:00,554.5750,554.5850,554.5500,554.5600,1123
2024-08-16 17:25:00,554.5900,554.6000,554.5500,554.5850,59
2024-08-16 17:24:00,554.5950,554.6600,517.5130,554.6000,283
2024-08-16 17:23:00,554.6900,554.6900,554.5200,554.5200,69
2024-08-16 17:22:00,554.5500,554.7700,554.4900,554.6900,16888
2024-08-16 17:21:00,554.5500,554.5500,554.4800,554.5200,175
2024-08-16 17:20:00,554.5580,554.5580,554.4900,554.5500,24
2024-08-16 17:19:00,554.5300,554.5500,554.5000,554.5250,440
2024-08-16 17:18:00,554.5300,554.5300,554.5300,554.5300,5
2024-08-16 17:17:00,554.5300,554.5600,554.5000,554.5020,132
2024-08-16 17:16:00,554.5100,554.5600,554.5000,554.5300,471
2024-08-16 17:15:00,554.5400,554.5500,517.5130,554.5100,285
2024-08-16 17:14:00,554.5450,554.5450,554.5300,554.5450,17
2024-08-16 17:13:00,554.5600,554.5600,554.5300,554.5300,75
2024-08-16 17:12:00,554.5600,554.5600,554.5400,554.5450,85
2024-08-16 17:11:00,554.5550,554.5800,554.5300,554.5550,864
2024-08-16 17:10:00,554.5500,554.5600,554.5300,554.5500,275
2024-08-16 17:09:00,554.5500,554.5650,554.5500,554.5650,5
2024-08-16 17:08:00,554.5500,554.5500,554.3100,554.5400,175011
2024-08-16 17:07:00,554.5350,554.5500,554.5300,554.5400,1522
2024-08-16 17:06:00,554.5300,554.5400,554.5300,554.5400,29
2024-08-16 17:05:00,554.5300,554.5400,554.5300,554.5400,720
2024-08-16 17:04:00,554.5000,554.5500,554.5000,554.5350,1333
2024-08-16 17:03:00,554.4950,554.5000,554.4900,554.5000,109
2024-08-16 17:02:00,554.4700,554.5000,554.4700,554.5000,1774
2024-08-16 17:01:00,554.4500,554.5000,554.4000,554.4700,867
2024-08-16 17:00:00,554.4000,554.5000,554.4000,554.4500,40
2024-08-16 16:59:00,554.5000,554.5080,554.4300,554.4500,871
2024-08-16 16:58:00,554.5000,554.5400,554.5000,554.5150,6543
2024-08-16 16:57:00,554.5600,554.5600,554.5000,554.5200,7571
2024-08-16 16:56:00,554.5450,554.5500,554.3100,554.5500,200361
2024-08-16 16:55:00,554.4900,554.5250,554.4900,554.5050,9037
2024-08-16 16:54:00,554.5000,554.5000,554.4600,554.4800,134
2024-08-16 16:53:00,554.4600,554.4800,554.4500,554.4750,72
2024-08-16 16:52:00,554.4500,554.5000,554.4400,554.4550,77
2024-08-16 16:51:00,554.4600,554.4800,554.4400,554.4700,164
2024-08-16 16:50:00,554.4600,554.4900,554.4200,554.4900,157
2024-08-16 16:49:00,554.4400,554.4900,554.4200,554.4600,4960
2024-08-16 16:48:00,554.4700,554.4700,554.4300,554.4500,54
2024-08-16 16:47:00,554.4400,554.4700,554.4400,554.4700,308
2024-08-16 16:46:00,554.4250,554.4700,554.4100,554.4500,1415
2024-08-16 16:45:00,554.4700,554.4800,554.4100,554.4100,8785
2024-08-16 16:44:00,554.4800,554.5400,554.4800,554.5000,10611
2024-08-16 16:43:00,554.4200,554.5200,554.4000,554.5200,5119
2024-08-16 16:42:00,554.3800,554.4200,554.3800,554.4100,2864
2024-08-16 16:41:00,554.3800,554.4200,554.3800,554.4100,4018
2024-08-16 16:40:00,554.3500,554.4000,554.3500,554.3800,3779
2024-08-16 16:39:00,554.3400,554.4000,554.3400,554.3500,3387
2024-08-16 16:38:00,554.3300,554.3800,554.3200,554.3800,2604
2024-08-16 16:37:00,554.3500,554.3600,554.3100,554.3300,1910
2024-08-16 16:36:00,554.3300,554.3800,554.3100,554.3100,1150
2024-08-16 16:35:00,554.3500,554.3500,554.3300,554.3300,592
2024-08-16 16:34:00,554.3390,554.3500,554.3200,554.3500,336
2024-08-16 16:33:00,554.3500,554.3500,554.1950,554.2900,12570
2024-08-16 16:32:00,554.3600,554.3600,554.2900,554.3500,4471
2024-08-16 16:31:00,554.4500,554.4500,554.3300,554.3600,13618
2024-08-16 16:30:00,554.4600,554.4790,554.4400,554.4500,654
2024-08-16 16:29:00,554.4900,554.5100,554.4600,554.4700,279
2024-08-16 16:28:00,554.5800,554.5900,554.5000,554.5000,7150
2024-08-16 16:27:00,554.5900,554.6000,554.5800,554.5800,1063
2024-08-16 16:26:00,554.5800,554.6000,554.5700,554.5900,522
2024-08-16 16:25:00,554.5750,554.5850,554.5600,554.5850,2653
2024-08-16 16:24:00,554.6000,554.6000,554.5600,554.5650,999
2024-08-16 16:23:00,554.6200,554.6500,554.6000,554.6000,9214
2024-08-16 16:22:00,554.6000,554.6500,554.5950,554.6300,4726
2024-08-16 16:21:00,554.5500,554.6000,554.5500,554.5950,815
2024-08-16 16:20:00,554.3100,554.5650,554.3100,554.5590,17151
2024-08-16 16:19:00,554.5600,554.5800,554.5500,554.5700,3586
2024-08-16 16:18:00,554.6000,554.6000,554.5500,554.5500,591
2024-08-16 16:17:00,554.5600,554.6100,554.5100,554.6100,25161
2024-08-16 16:16:00,554.4900,554.5700,554.3200,554.5600,48655
2024-08-16 16:15:00,554.5300,554.5300,554.3100,554.4800,44529
2024-08-16 16:14:00,554.5200,554.5600,554.5200,554.5300,7770
2024-08-16 16:13:00,554.4400,554.5600,553.0970,554.5200,159507
2024-08-16 16:12:00,554.4000,554.4500,554.4000,554.4300,5301
2024-08-16 16:11:00,554.4550,554.4550,554.4100,554.4200,6269
2024-08-16 16:10:00,554.3100,554.5200,554.1960,554.4600,5153851
2024-08-16 16:09:00,554.3300,554.3600,554.2900,554.3600,30810
2024-08-16 16:08:00,554.2900,554.3700,554.2400,554.3300,193203
2024-08-16 16:07:00,554.4000,554.4000,554.2600,554.2700,96605
2024-08-16 16:06:00,554.3800,554.4000,554.3600,554.3900,43614
2024-08-16 16:05:00,554.3400,554.4100,554.3400,554.3600,46208
2024-08-16 16:04:00,554.3500,554.4200,554.3100,554.3500,33195
2024-08-16 16:03:00,554.2200,554.3700,553.8220,554.3600,24818
2024-08-16 16:02:00,554.2500,554.3100,554.2000,554.2200,117442
2024-08-16 16:01:00,554.2700,554.3200,553.0970,554.2500,173847
2024-08-16 16:00:00,554.2300,554.3100,554.1000,554.2800,3039123
2024-08-16 15:59:00,553.9700,554.3300,553.9500,554.2100,1234459
2024-08-16 15:58:00,554.1600,554.1700,553.9100,553.9710,303255
2024-08-16 15:57:00,554.1300,554.2100,554.1100,554.1700,171673
2024-08-16 15:56:00,554.1570,554.2400,553.9900,554.1300,206068
2024-08-16 15:55:00,553.8900,554.1700,553.7900,554.1550,290124
2024-08-16 15:54:00,553.9600,553.9600,553.8100,553.8900,148612
2024-08-16 15:53:00,553.6700,553.9800,553.6500,553.9800,159967
2024-08-16 15:52:00,553.7600,553.8600,553.6800,553.6800,142358
2024-08-16 15:51:00,553.8350,553.8600,553.6000,553.7700,273639
2024-08-16 15:50:00,553.7200,554.0100,553.6600,553.8300,282994
2024-08-16 15:49:00,553.8900,553.9100,553.6900,553.7400,140551
2024-08-16 15:48:00,553.9200,553.9800,553.7000,553.8700,346498
2024-08-16 15:47:00,553.7200,553.9600,553.5500,553.9100,271232
2024-08-16 15:46:00,553.9700,553.9800,553.6000,553.7300,166286
2024-08-16 15:45:00,554.0250,554.1100,553.8100,554.0100,177243
2024-08-16 15:44:00,554.2000,554.2500,554.0200,554.0300,176046
2024-08-16 15:43:00,554.1800,554.2500,554.1400,554.1900,130149
2024-08-16 15:42:00,554.2200,554.3100,554.1600,554.1900,131338
2024-08-16 15:41:00,554.3300,554.4200,554.2130,554.2200,196638
2024-08-16 15:40:00,554.3000,554.3700,554.2450,554.3300,125835
2024-08-16 15:39:00,554.2600,554.3300,554.2200,554.3100,214378
2024-08-16 15:38:00,554.4200,554.4250,554.2400,554.2600,84047
2024-08-16 15:37:00,554.4100,554.4600,554.3900,554.4250,64014
2024-08-16 15:36:00,554.3700,554.4200,554.2800,554.3900,63873
2024-08-16 15:35:00,554.3200,554.3940,554.2700,554.3700,132182
2024-08-16 15:34:00,554.2300,554.3700,554.2300,554.3100,46685
2024-08-16 15:33:00,554.1680,554.2700,554.0700,554.2300,71524
2024-08-16 15:32:00,554.2200,554.3200,554.1600,554.1800,583823
2024-08-16 15:31:00,554.0600,554.2500,554.0600,554.2100,120161
2024-08-16 15:30:00,554.0950,554.1500,554.0100,554.0700,113606
2024-08-16 15:29:00,554.2800,554.2800,554.0800,554.1000,127337
2024-08-16 15:28:00,554.2300,554.3100,554.2100,554.2700,25261
2024-08-16 15:27:00,554.1900,554.2500,554.1500,554.2200,75674
2024-08-16 15:26:00,554.1400,554.2300,554.0700,554.2100,67887
2024-08-16 15:25:00,554.1900,554.2000,554.1100,554.1200,67892
2024-08-16 15:24:00,554.1900,554.2800,554.1900,554.2000,81683
2024-08-16 15:23:00,554.2400,554.2600,554.1400,554.1700,32489
2024-08-16 15:22:00,554.1800,554.2700,554.1800,554.2400,39920
2024-08-16 15:21:00,554.1900,554.2400,554.0700,554.1700,57525
2024-08-16 15:20:00,554.3400,554.3500,554.1700,554.2100,54584
2024-08-16 15:19:00,554.3000,554.3900,554.2800,554.3600,35403
2024-08-16 15:18:00,554.3400,554.3700,554.2800,554.2900,39409
2024-08-16 15:17:00,554.2400,554.3670,554.2400,554.3500,44884
2024-08-16 15:16:00,554.3950,554.4100,554.2400,554.2400,165425
2024-08-16 15:15:00,554.3600,554.4100,554.3300,554.3800,43846
2024-08-16 15:14:00,554.4300,554.4700,554.3650,554.3650,52885
2024-08-16 15:13:00,554.2950,554.4500,554.2900,554.4350,122739
2024-08-16 15:12:00,554.3450,554.4000,554.2900,554.2900,88650
2024-08-16 15:11:00,554.3200,554.3500,554.2800,554.3400,60753
2024-08-16 15:10:00,554.3700,554.4400,554.2400,554.3100,80423
2024-08-16 15:09:00,554.4100,554.4300,554.3500,554.3800,40109
2024-08-16 15:08:00,554.4300,554.4400,554.3500,554.3900,34895
2024-08-16 15:07:00,554.6300,554.6300,554.4100,554.4300,27811
2024-08-16 15:06:00,554.5470,554.6600,554.5300,554.6300,67177
2024-08-16 15:05:00,554.4900,554.6100,554.4900,554.5400,62533
2024-08-16 15:04:00,554.5900,554.5900,554.4100,554.4800,81706
2024-08-16 15:03:00,554.6500,554.7100,554.6000,554.6000,31909
2024-08-16 15:02:00,554.6400,554.6700,554.6000,554.6400,23281
2024-08-16 15:01:00,554.5700,554.6700,554.5500,554.6480,49071
2024-08-16 15:00:00,554.5700,554.6300,554.5000,554.5900,51845
2024-08-16 14:59:00,554.4950,554.7300,554.4900,554.5850,117879
2024-08-16 14:58:00,554.4500,554.5100,554.4200,554.4950,71362
2024-08-16 14:57:00,554.4900,554.4900,554.4300,554.4500,26750
2024-08-16 14:56:00,554.4450,554.5100,554.4400,554.4850,61595
2024-08-16 14:55:00,554.4450,554.5100,554.4400,554.4500,49676
2024-08-16 14:54:00,554.2800,554.4700,554.2800,554.4400,43234
2024-08-16 14:53:00,554.1400,554.2880,554.1300,554.2880,68826
2024-08-16 14:52:00,554.1100,554.1900,554.0800,554.1600,19717
2024-08-16 14:51:00,554.0600,554.1500,554.0400,554.1100,17714
2024-08-16 14:50:00,554.1600,554.2000,554.0100,554.0500,32532
2024-08-16 14:49:00,553.9900,554.1500,553.9900,554.1400,20828
2024-08-16 14:48:00,554.0900,554.1100,553.9000,553.9800,32373
2024-08-16 14:47:00,554.0500,554.1600,554.0500,554.0900,19140
2024-08-16 14:46:00,554.0850,554.0920,554.0350,554.0500,25376
2024-08-16 14:45:00,553.9700,554.1430,553.9700,554.1000,42032
2024-08-16 14:44:00,554.0800,554.1000,553.9700,553.9800,28172
2024-08-16 14:43:00,554.1000,554.1350,554.0300,554.0800,21817
2024-08-16 14:42:00,554.3360,554.3500,554.1100,554.1100,34695
2024-08-16 14:41:00,554.3800,554.4000,554.3110,554.3400,21859
2024-08-16 14:40:00,554.3150,554.3900,554.2400,554.3800,86202
2024-08-16 14:39:00,554.2500,554.3600,554.2200,554.3000,19225
2024-08-16 14:38:00,554.3400,554.4100,554.2600,554.2800,45814
2024-08-16 14:37:00,554.3800,554.3900,554.2700,554.3300,38301
2024-08-16 14:36:00,554.3500,554.4570,554.3500,554.3800,35143
2024-08-16 14:35:00,554.3700,554.4100,554.3300,554.3400,32475
2024-08-16 14:34:00,554.2400,554.3800,554.2400,554.3530,52063
2024-08-16 14:33:00,554.2600,554.3200,554.2000,554.2350,40720
2024-08-16 14:32:00,554.2650,554.3000,554.2100,554.2600,51702
2024-08-16 14:31:00,554.2300,554.2800,554.1500,554.2610,30012
2024-08-16 14:30:00,554.2900,554.3500,554.1450,554.2050,39779
2024-08-16 14:29:00,554.2890,554.3300,554.2450,554.2900,22765
2024-08-16 14:28:00,554.1800,554.2850,554.1250,554.2850,69585
2024-08-16 14:27:00,554.1400,554.1900,554.0700,554.1900,16940
2024-08-16 14:26:00,554.1000,554.1500,554.0850,554.1400,566306
2024-08-16 14:25:00,554.0000,554.1170,554.0000,554.0900,31523
2024-08-16 14:24:00,554.0100,554.0700,553.9400,554.0000,24443
2024-08-16 14:23:00,554.0800,554.1400,553.9500,553.9850,61641
2024-08-16 14:22:00,554.1100,554.1300,554.0550,554.0910,48197
2024-08-16 14:21:00,554.1500,554.1500,554.0200,554.1200,44863
2024-08-16 14:20:00,554.3300,554.3300,554.1400,554.1400,49090
2024-08-16 14:19:00,554.1500,554.3400,554.1500,554.3200,15135
2024-08-16 14:18:00,554.2200,554.2500,554.1220,554.1700,25485
2024-08-16 14:17:00,554.1600,554.2300,554.1300,554.2300,610195
2024-08-16 14:16:00,554.1300,554.1900,554.0700,554.1700,169079
2024-08-16 14:15:00,553.9300,554.1500,553.9200,554.1500,35912
2024-08-16 14:14:00,553.8800,553.9400,553.8600,553.9200,15229
2024-08-16 14:13:00,554.0200,554.0200,553.8100,553.8700,32436
2024-08-16 14:12:00,554.0000,554.0300,553.9850,554.0300,19924
2024-08-16 14:11:00,554.0000,554.0840,553.9600,553.9900,24284
2024-08-16 14:10:00,553.9500,554.0000,553.8800,553.9900,38656
2024-08-16 14:09:00,553.9600,554.0900,553.9000,553.9500,188079
2024-08-16 14:08:00,554.0300,554.0500,553.9100,553.9600,60817
2024-08-16 14:07:00,554.1400,554.1400,553.9940,554.0300,37145
2024-08-16 14:06:00,554.0300,554.1500,554.0050,554.1500,41480
2024-08-16 14:05:00,554.1750,554.2100,554.0300,554.0300,43629
2024-08-16 14:04:00,554.2400,554.2550,554.1400,554.1850,39128
2024-08-16 14:03:00,554.2500,554.2900,554.2200,554.2400,25287
2024-08-16 14:02:00,554.2600,554.3900,554.2310,554.2700,54992
2024-08-16 14:01:00,554.2350,554.3100,554.2100,554.2600,153838
2024-08-16 14:00:00,554.5600,554.5600,554.2300,554.2300,169550
2024-08-16 13:59:00,554.5090,554.5500,554.5000,554.5500,34991
2024-08-16 13:58:00,554.4500,554.5300,554.4300,554.5100,37997
2024-08-16 13:57:00,554.3800,554.4700,554.3150,554.4400,40050
2024-08-16 13:56:00,554.3000,554.3900,554.3000,554.3900,38693
2024-08-16 13:55:00,554.1010,554.3100,554.1010,554.3100,66480
2024-08-16 13:54:00,554.0600,554.1000,553.9800,554.1000,35445
2024-08-16 13:53:00,554.1600,554.1600,553.9600,554.0500,91674
2024-08-16 13:52:00,554.1900,554.2050,554.1300,554.1700,26750
2024-08-16 13:51:00,554.1300,554.2900,554.0800,554.2000,62907
2024-08-16 13:50:00,554.6100,554.6100,553.9800,554.1300,128614
2024-08-16 13:49:00,554.5500,554.6400,554.5500,554.6200,19828
2024-08-16 13:48:00,554.4900,554.6000,554.4900,554.5650,62556
2024-08-16 13:47:00,554.6800,554.6900,554.4800,554.4900,63792
2024-08-16 13:46:00,554.7500,554.8100,554.6700,554.6900,19884
2024-08-16 13:45:00,554.8500,554.8600,554.7500,554.7670,34820
2024-08-16 13:44:00,554.7200,554.8600,554.7100,554.8600,28563
2024-08-16 13:43:00,554.6300,554.7390,554.5600,554.7300,19796
2024-08-16 13:42:00,554.5550,554.6700,554.5500,554.6300,26406
2024-08-16 13:41:00,554.8200,554.8300,554.5500,554.5500,50421
2024-08-16 13:40:00,554.7300,554.7900,554.7100,554.7900,23569
2024-08-16 13:39:00,554.7400,554.7500,554.7000,554.7200,17545
2024-08-16 13:38:00,554.6700,554.7480,554.6400,554.7400,16199
2024-08-16 13:37:00,554.7100,554.7400,554.6300,554.6900,101385
2024-08-16 13:36:00,554.6400,554.7200,554.6400,554.7200,10263
2024-08-16 13:35:00,554.6200,554.6700,554.5500,554.6300,25931
2024-08-16 13:34:00,554.7100,554.7110,554.5800,554.5950,21051
2024-08-16 13:33:00,554.6800,554.7200,554.6200,554.7200,21272
2024-08-16 13:32:00,554.6800,554.6900,554.6200,554.6700,42431
2024-08-16 13:31:00,554.6300,554.7100,554.6000,554.6900,153832
2024-08-16 13:30:00,554.5900,554.6500,554.5430,554.6050,28260
2024-08-16 13:29:00,554.5800,554.6300,554.5400,554.5900,34234
